eventID,postID,postCategories,postPriority
39,1157992688915906560,"['ThirdPartyObservation', 'Location', 'Factoid', 'News']",Low
39,1157992707698176000,"['Location', 'MultimediaShare', 'Hashtags', 'Sentiment']",Low
38,1157993136003723271,['Irrelevant'],Low
36,1157993176495321088,['Irrelevant'],Low
36,1157994997041508355,['Irrelevant'],Low
36,1157995292438028294,['Irrelevant'],Low
46,1157995341276487682,['Irrelevant'],Low
39,1157995634282000385,"['Location', 'Sentiment']",Low
39,1157995865749020672,"['ThirdPartyObservation', 'Location', 'Factoid', 'News']",Low
39,1157995980945547264,"['Location', 'Sentiment']",Low
38,1157996041473581056,['Irrelevant'],Low
39,1157996556274081792,"['Location', 'MultimediaShare', 'Sentiment']",Low
39,1157996734833995776,"['Location', 'MultimediaShare', 'Hashtags', 'Sentiment']",Low
38,1157997153958207488,"['Location', 'Factoid']",Low
38,1157997932395814912,['Irrelevant'],Low
38,1157998194384617472,"['Location', 'Factoid', 'News']",Low
39,1157998610757406721,"['Location', 'Sentiment']",Low
39,1157999594229420032,['Irrelevant'],Low
38,1157999810898792448,['Irrelevant'],Low
36,1158000050204753922,['Irrelevant'],Low
39,1158000272976822272,['Irrelevant'],Low
38,1158001976375947264,['Irrelevant'],Low
38,1158002045712052233,['Irrelevant'],Low
39,1158002045712052233,"['Location', 'Sentiment']",Low
39,1158002527209689088,"['Location', 'Sentiment']",Low
39,1158002721598976000,"['Location', 'MultimediaShare', 'Factoid']",Low
39,1158002882521837569,['Location'],Low
38,1158002903828717569,"['ThirdPartyObservation', 'Location', 'Factoid']",Low
38,1158002912443994112,"['Location', 'Factoid', 'News']",Low
38,1158003006324871175,['Irrelevant'],Low
39,1158003459712593920,"['Location', 'Hashtags', 'Sentiment']",Low
39,1158004180721840128,"['Location', 'Factoid', 'Sentiment']",Low
39,1158004294005731329,"['Location', 'Factoid', 'News']",Low
38,1158005013299572738,"['Location', 'News']",Low
36,1158005667090878465,['Irrelevant'],Low
39,1158005752272838656,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
36,1158006181165785089,['Irrelevant'],Low
39,1158006559517097985,"['ContextualInformation', 'Sentiment']",Low
38,1158007163769499649,['Irrelevant'],Low
38,1158007502375571456,['Irrelevant'],Low
39,1158007607044579328,"['ContextualInformation', 'Sentiment']",Low
38,1158008179667550208,['Irrelevant'],Low
36,1158009470456348672,['Irrelevant'],Low
38,1158009480543645697,['Irrelevant'],Low
36,1158009559438544897,['Irrelevant'],Low
38,1158010088604520448,['Irrelevant'],Low
38,1158010930359349252,['Irrelevant'],Low
39,1158011351869956101,['Irrelevant'],Low
38,1158011560444473344,['Irrelevant'],Low
39,1158011567633571841,"['Location', 'MultimediaShare', 'News']",Low
38,1158012509326073856,"['Location', 'MultimediaShare', 'Factoid']",Low
39,1158012867209302016,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158013287545692160,['Irrelevant'],Low
38,1158013757425168385,['Irrelevant'],Low
36,1158014007850221569,['Irrelevant'],Low
38,1158014064855015424,"['Factoid', 'News']",Low
38,1158014989917200385,['Irrelevant'],Low
38,1158015079557849091,['Irrelevant'],Low
38,1158015114668314624,['Irrelevant'],Low
38,1158015160843472898,['Irrelevant'],Low
39,1158015186609029120,"['Location', 'Factoid', 'Hashtags']",Low
38,1158015306855403523,['Irrelevant'],Low
38,1158015561206587392,['Irrelevant'],Low
39,1158015694023405570,"['Location', 'Factoid', 'ContextualInformation']",Low
38,1158017178563518464,['Irrelevant'],Low
39,1158017278652440576,"['ThirdPartyObservation', 'Location', 'Hashtags']",Low
38,1158018045723283458,['Irrelevant'],Low
38,1158018054623830017,['News'],Low
38,1158018264531918848,['News'],Low
38,1158018452138971137,['Irrelevant'],Low
38,1158018817450135552,['Irrelevant'],Low
38,1158018963944591361,['Irrelevant'],Low
38,1158019216630591489,['Irrelevant'],Low
38,1158019628607692803,['Irrelevant'],Low
38,1158019637868683266,['Irrelevant'],Low
39,1158019768118587392,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid']",Low
39,1158019818580303872,"['Location', 'MultimediaShare', 'News']",Low
38,1158019946376392704,['Irrelevant'],Low
38,1158019989493952513,['Irrelevant'],Low
38,1158020176685744132,['Irrelevant'],Low
38,1158020413403910146,['Irrelevant'],Low
38,1158020894293397505,['Irrelevant'],Low
38,1158021122929172485,['Irrelevant'],Low
38,1158021286322495488,['Irrelevant'],Low
39,1158021822476181506,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
36,1158022455425949696,['Irrelevant'],Low
38,1158022456470196224,['Irrelevant'],Low
38,1158022625635053573,['Irrelevant'],Low
39,1158023076203905026,['ContextualInformation'],Low
39,1158023525166452737,"['Location', 'ContextualInformation']",Low
39,1158023529302056961,"['ContextualInformation', 'Sentiment']",Low
38,1158023743966502913,['Irrelevant'],Low
38,1158023748341129217,['Irrelevant'],Low
38,1158023968433025025,['Irrelevant'],Low
38,1158024038637170690,['Irrelevant'],Low
38,1158024516536156160,['Irrelevant'],Low
39,1158024638800134145,"['ContextualInformation', 'Sentiment']",Low
38,1158024708148879362,['Irrelevant'],Low
38,1158024882153840640,['Irrelevant'],Low
38,1158025032330821633,['Irrelevant'],Low
39,1158025056305459202,"['Location', 'Hashtags']",Low
38,1158025536431710209,['News'],Low
38,1158025613405511680,"['Location', 'Factoid', 'Hashtags']",Low
36,1158025629830438912,['Irrelevant'],Low
38,1158025739737976832,['News'],Low
36,1158026173911359488,['Irrelevant'],Low
38,1158026300218642432,['Irrelevant'],Low
38,1158026546415898624,['Irrelevant'],Low
38,1158026981046403078,['Irrelevant'],Low
38,1158027271871111170,['Irrelevant'],Low
38,1158027314795601922,['Irrelevant'],Low
39,1158027475101741056,"['Location', 'ContextualInformation']",Low
38,1158027504969535493,['Irrelevant'],Low
39,1158028078322520066,"['Location', 'ContextualInformation', 'Sentiment']",Low
36,1158028790318215169,['Irrelevant'],Low
38,1158028899181375489,['Irrelevant'],Low
38,1158030173582876672,['Irrelevant'],Low
39,1158030196626378752,"['ThirdPartyObservation', 'Location']",Low
38,1158030558632599553,['Irrelevant'],Low
38,1158030632502616064,['Irrelevant'],Low
38,1158030963043004416,['Irrelevant'],Low
36,1158031276982407169,['Irrelevant'],Low
39,1158031485175246848,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158032325319516160,['Irrelevant'],Low
38,1158032677272018945,"['ThirdPartyObservation', 'Location', 'Factoid', 'News']",Low
38,1158033198967853059,"['Location', 'Factoid', 'News']",Low
38,1158033342643785729,['Irrelevant'],Low
39,1158034264841019392,"['ContextualInformation', 'Sentiment']",Low
36,1158034534576861185,['Irrelevant'],Low
38,1158034940572950529,"['Location', 'Factoid', 'News']",Low
38,1158035141891100673,['Irrelevant'],Low
39,1158035371323723777,"['Location', 'MultimediaShare', 'ContextualInformation', 'Sentiment']",Low
39,1158035709112066048,"['ThirdPartyObservation', 'Location']",Low
38,1158036300219453441,['Irrelevant'],Low
38,1158036463419822082,['Irrelevant'],Low
38,1158036523738177538,"['Location', 'News']",Low
38,1158036542822277120,['Irrelevant'],Low
38,1158037067500335107,['Irrelevant'],Low
38,1158037167672836097,['Irrelevant'],Low
38,1158037380022059009,['Irrelevant'],Low
38,1158038120849391618,"['Location', 'Factoid', 'News']",Low
46,1158038130454224896,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158039036126253056,"['Location', 'Factoid', 'News']",Low
38,1158039138723160064,"['Location', 'Factoid', 'News']",Low
36,1158039217567686658,['Irrelevant'],Low
38,1158039231249428481,"['Location', 'Factoid', 'News']",Low
38,1158039366536695808,"['Location', 'Factoid', 'News']",Low
39,1158039378998042624,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158039659617968129,['Irrelevant'],Low
38,1158040536009314304,['Irrelevant'],Low
38,1158040927341961216,['Irrelevant'],Low
38,1158041136449163268,"['Location', 'Factoid']",Low
38,1158041442314412032,"['Location', 'Factoid', 'News']",Low
39,1158041738499567620,"['Location', 'News']",Low
38,1158041800084533248,"['Location', 'MultimediaShare', 'Factoid']",Low
36,1158041894653505537,['Irrelevant'],Low
38,1158042149352595456,"['Location', 'MultimediaShare', 'News']",Low
38,1158042169778876418,['Irrelevant'],Low
39,1158042169778876418,['Irrelevant'],Low
38,1158042285583605764,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158042422804471808,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158042546490236929,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
39,1158042702543384576,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158042900925734913,['Irrelevant'],Low
38,1158043382196985858,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
46,1158043547565641728,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158043665253785602,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158043857432588288,['Irrelevant'],Low
38,1158043954778165249,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158044063431634944,['Irrelevant'],Low
38,1158044138874527744,['Irrelevant'],Low
36,1158044162718982145,['Irrelevant'],Low
38,1158044197653483523,['Irrelevant'],Low
36,1158044301064118272,['Irrelevant'],Low
38,1158044356995145728,['Irrelevant'],Low
39,1158044540865040385,"['ThirdPartyObservation', 'Location', 'Factoid', 'News']",Low
39,1158044728308506624,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid']",Low
36,1158044791051030532,['Irrelevant'],Low
38,1158044936471797762,['Irrelevant'],Low
38,1158044986119774208,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158045066939838464,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158045443164499969,['Irrelevant'],Low
46,1158045526107013120,"['Location', 'MultimediaShare', 'Hashtags']",Low
38,1158045641827934208,['Irrelevant'],Low
38,1158045664263266305,['Irrelevant'],Low
38,1158045674841235456,['Irrelevant'],Low
38,1158045820307951618,['Irrelevant'],Low
39,1158045837123043329,['Irrelevant'],Low
38,1158045908874878976,['Irrelevant'],Low
38,1158046263205437440,['Irrelevant'],Low
39,1158046554655252482,['Irrelevant'],Low
36,1158046641166925824,['Irrelevant'],Low
38,1158046748889120768,['Irrelevant'],Low
36,1158047443449253888,['Irrelevant'],Low
38,1158047637578424320,['Irrelevant'],Low
39,1158047637578424320,"['Location', 'Hashtags', 'Sentiment']",Low
39,1158048126369972225,"['Location', 'MultimediaShare', 'News']",Low
38,1158048208318271488,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158048221022867456,['Irrelevant'],Low
38,1158048290170114048,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158048451063635968,['Irrelevant'],Low
39,1158048954132684809,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'Sentiment']",Low
46,1158049616719273985,"['Location', 'News']",Low
38,1158049782855806982,['Irrelevant'],Low
38,1158050186003980288,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
36,1158050600229060610,['Irrelevant'],Low
36,1158050848871714816,['Irrelevant'],Low
39,1158051187343724550,"['Location', 'Sentiment']",Low
38,1158051510728712192,['Irrelevant'],Low
46,1158051549647712257,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
38,1158052039529832448,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158052865535090690,['Irrelevant'],Low
38,1158053138772844544,['Irrelevant'],Low
39,1158053338983751680,['Irrelevant'],Low
39,1158054387140485120,['Irrelevant'],Low
39,1158054456484720640,['Irrelevant'],Low
39,1158054496578129920,['Irrelevant'],Low
38,1158054849792991232,['Irrelevant'],Low
38,1158054977002233864,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
36,1158055487134404610,['Irrelevant'],Low
39,1158055490435219456,['Irrelevant'],Low
38,1158055636283691008,['Irrelevant'],Low
38,1158055694190428160,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158056838832766976,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158056874442313728,['Irrelevant'],Low
38,1158057055653158913,['Irrelevant'],Low
38,1158057075823562752,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158057092722257922,['Irrelevant'],Low
39,1158057456020467713,"['Location', 'MultimediaShare', 'Factoid']",Low
38,1158057536752369664,['Factoid'],Medium
38,1158057647100387328,"['Location', 'Factoid', 'Hashtags', 'News']",Low
39,1158057647964381186,['Irrelevant'],Low
39,1158059091450875905,['Irrelevant'],Low
38,1158059569752498177,['Irrelevant'],Low
38,1158060251343724544,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158060495963860992,['Irrelevant'],Low
39,1158060881470742528,['Irrelevant'],Low
36,1158060968443875328,['Irrelevant'],Low
39,1158061165752324102,"['Location', 'Hashtags', 'Sentiment']",Low
36,1158061283981312001,['Irrelevant'],Low
46,1158061733870800900,"['Location', 'EmergingThreats', 'News']",Medium
38,1158061977316593664,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158062189787246592,['Irrelevant'],Low
36,1158062400173723650,['Irrelevant'],Low
38,1158062526380281856,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158062711378468869,['Irrelevant'],Low
38,1158063014752350209,['Irrelevant'],Low
38,1158063122306887685,['Irrelevant'],Low
38,1158063885355819011,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
39,1158063946244472833,['Irrelevant'],Low
38,1158064767942189057,['Irrelevant'],Low
38,1158064779522691072,['Irrelevant'],Low
38,1158064920283570180,['Irrelevant'],Low
36,1158065277201997825,['Irrelevant'],Low
38,1158065809689911298,['Irrelevant'],Low
38,1158066364877160448,['Irrelevant'],Low
36,1158069397078126592,['Irrelevant'],Low
38,1158069496436760576,"['Location', 'Factoid']",Low
46,1158069839866597376,['Irrelevant'],Low
38,1158070697824067584,"['Location', 'Factoid', 'News']",Low
36,1158070821199331328,['Irrelevant'],Low
39,1158071045175169025,['Irrelevant'],Low
38,1158071238197219329,['Irrelevant'],Low
38,1158071360574435330,['Irrelevant'],Low
36,1158072324874211333,['Irrelevant'],Low
36,1158073078561329154,['Irrelevant'],Low
38,1158073094637907968,"['Location', 'News']",Low
38,1158074227809013761,['Irrelevant'],Low
39,1158074227809013761,['Irrelevant'],Low
36,1158075104070385664,['Irrelevant'],Low
39,1158075277987274752,['Irrelevant'],Low
38,1158075517435650050,"['Location', 'Factoid', 'News']",Low
38,1158075757698174977,['Irrelevant'],Low
38,1158075929442291715,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
38,1158075944424353792,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
39,1158076611448758275,['Irrelevant'],Low
36,1158076972012056576,['Irrelevant'],Low
39,1158077416885096448,['Irrelevant'],Low
38,1158077646280019968,"['FirstPartyObservation', 'OriginalEvent']",Medium
39,1158077939361177601,['Irrelevant'],Low
38,1158078276277063680,['Irrelevant'],Low
39,1158078549968003073,['Irrelevant'],Low
36,1158079284692443137,['Irrelevant'],Low
38,1158079505199697922,['Irrelevant'],Low
39,1158079547281162240,"['Location', 'MultimediaShare']",Low
39,1158080039294001160,['ContextualInformation'],Low
36,1158080617851998208,['Irrelevant'],Low
36,1158080806604161026,['Irrelevant'],Low
39,1158081159693103104,['Irrelevant'],Low
39,1158081959576215552,"['Location', 'Sentiment']",Low
38,1158082106049912833,['Irrelevant'],Low
36,1158082175633436673,['Irrelevant'],Low
38,1158082275642347525,['Irrelevant'],Low
38,1158082550423871488,"['Location', 'Factoid', 'News']",Low
38,1158082846969516032,['Irrelevant'],Low
38,1158082926392705024,['Irrelevant'],Low
39,1158083019246329857,['Irrelevant'],Low
39,1158083053257838597,"['Location', 'Hashtags']",Low
36,1158083270636113921,['Irrelevant'],Low
38,1158083279334993920,['Irrelevant'],Low
38,1158083357978308609,"['Location', 'MultimediaShare', 'Factoid']",Low
38,1158083635599282182,"['ThirdPartyObservation', 'Location', 'Hashtags']",Low
36,1158083846577053696,['Irrelevant'],Low
36,1158083846908153856,['Irrelevant'],Low
39,1158083941347340290,['Irrelevant'],Low
39,1158084269182476294,"['Location', 'MultimediaShare']",Low
36,1158084331077849089,['Irrelevant'],Low
36,1158084378918039553,['Irrelevant'],Low
36,1158084490742444034,['Irrelevant'],Low
39,1158085323852832771,['ContextualInformation'],Low
36,1158085478219952128,['Irrelevant'],Low
38,1158086935077937152,['Irrelevant'],Low
38,1158087013217656832,['Irrelevant'],Low
46,1158087338519683075,"['Location', 'EmergingThreats', 'News']",Medium
39,1158088110460362753,['Irrelevant'],Low
39,1158089056959586306,['Irrelevant'],Low
38,1158089383758749696,"['Location', 'Factoid', 'News']",Low
46,1158089509046759426,"['Location', 'Factoid', 'News']",Low
38,1158089623589068801,"['Location', 'Hashtags']",Low
36,1158089707244228608,['Irrelevant'],Low
39,1158090156164964353,['Irrelevant'],Low
46,1158090690204540929,"['Location', 'Factoid', 'News']",Low
38,1158091376535326720,"['Location', 'MultimediaShare', 'News']",Low
39,1158092110140256256,['Irrelevant'],Low
38,1158092433684672513,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
36,1158092636764475392,['Irrelevant'],Low
39,1158092851785474055,['Irrelevant'],Low
36,1158092989325070359,['Irrelevant'],Low
38,1158094197120856065,"['Location', 'MultimediaShare', 'News']",Low
39,1158094480769073152,['Irrelevant'],Low
39,1158095257793380352,['Irrelevant'],Low
38,1158096047467630593,"['Location', 'MultimediaShare', 'News']",Low
